screen_name_binary,name_binary,description_binary,status_binary,verified,followers_count,friends_count,statuses_count,listed_count_binary,bot
False,False,False,False,True,318616,6241,18906,True,0
False,False,False,True,True,682267,142678,8663,True,0
False,False,False,False,False,89,329,498,True,0
False,False,False,False,False,37,646,165,True,0
False,False,False,True,False,3784,1110,9867,True,0
False,False,False,False,False,1460,1462,14692,True,0
False,False,False,False,False,3,58,1,True,0
False,False,False,False,False,15,59,34,True,0
False,False,False,False,True,108372,221,889,True,0
False,False,False,False,False,94,53,2514,True,0
False,False,False,False,False,13146,952,2721,True,0
False,False,True,False,True,7441109,0,4782,True,0
False,False,False,False,False,59,51,103,True,0
False,False,False,False,True,1340385,1717,45976,True,0
False,False,False,False,True,469948,57,469,True,0
False,False,False,False,False,78,79,2926,True,0
False,False,False,False,True,1188889,955,16962,True,0
False,False,False,False,True,9776136,103,6347,True,0
False,False,False,False,True,4096944,55313,99230,True,0
False,False,False,False,True,8213,2704,2141,True,0
False,False,False,False,True,15470731,1,4176,False,0
False,False,False,False,True,347268,192,5816,True,0
False,False,False,False,True,272893,3053,4283,True,0
False,False,True,False,True,126771,368,14634,True,0
False,False,False,False,True,12056489,78,2380,False,0
False,False,False,False,False,84,166,137,True,0
False,False,False,False,False,21010,2734,13171,True,0
False,False,False,True,True,2234,592,1248,True,0
False,False,False,False,False,15,9,2,True,0
False,False,False,False,False,13799,1776,10413,True,0
False,False,False,False,False,1392,4739,6096,True,0
False,False,False,False,True,2932,997,619,True,0
True,False,True,True,False,4214,0,4368,True,0
False,False,False,False,False,4209,1397,8802,True,0
False,False,False,False,False,106,87,6620,True,0
True,True,False,False,False,188,593,516,True,0
False,False,False,False,True,35553,852,17444,True,0
False,False,False,False,False,82,376,43,True,0
False,False,False,False,False,2376,19,14,True,0
False,False,False,False,False,1309,162,665,True,0
False,False,True,False,True,584886,106,16096,True,0
False,False,False,True,False,259,2107,166,True,0
False,False,False,False,True,5239367,1228,26529,True,0
False,False,False,False,True,13123,301,1845,True,0
False,False,False,False,False,6013,1996,10759,True,0
False,False,False,False,False,70,156,168,True,0
False,False,False,False,False,300955,218994,573,True,0
False,False,False,False,False,92,285,9,True,0
False,False,False,False,True,1373222,588,15663,True,0
False,False,False,False,True,1520777,985943,142368,True,0
False,False,False,False,False,110,190,736,True,0
False,False,False,False,False,44,58,304,True,0
False,False,False,False,True,495530,2155,4325,True,0
False,False,False,False,False,7,42,1,True,0
False,False,False,False,False,53,216,258,True,0
False,False,False,False,True,3787784,570,12513,False,0
False,False,False,False,True,2887328,113891,4340,True,0
False,False,False,False,True,770154,2,2170,True,0
False,False,False,True,False,6,65,3,True,0
False,False,False,False,True,41913,907,14131,True,0
False,False,False,True,False,1438,330,23210,True,0
False,False,False,False,False,237,700,6543,True,0
False,False,False,False,False,88,1375,11,True,0
False,False,False,True,True,2005920,30590,6442,True,0
False,False,True,False,True,2617549,663,3830,True,0
False,False,False,False,False,504,945,2038,True,0
False,False,False,False,False,135,398,1082,True,0
False,False,False,False,True,242539,226,4087,True,0
False,False,False,False,True,101094,166,1447,True,0
False,False,False,False,False,245,1296,675,True,0
False,False,False,False,True,3194846,409,8410,True,0
False,False,False,False,True,85126,2,189,True,0
False,False,False,False,False,7660,634,6817,True,0
False,False,False,True,False,2673,416,2818,True,0
False,False,False,False,False,5,14,2,True,0
False,False,False,False,True,46278,304,4238,True,0
False,False,False,False,False,447,1463,3069,True,0
False,False,True,False,False,211,114,25528,True,0
False,False,False,True,True,16620010,516,19579,False,0
True,False,False,False,False,6178,2010,2641,True,0
False,False,False,False,False,20,75,294,True,0
False,False,False,False,True,3041209,2056668,129,True,0
False,False,False,False,False,588,3676,84,True,0
False,False,True,False,False,34324,121,2503,True,0
False,False,False,False,True,10958029,686,3843,False,0
False,False,False,False,True,188115,583,12306,True,0
False,False,False,False,True,1257260,1109,20404,True,0
False,False,False,False,True,7078,491,4678,True,0
False,False,False,False,False,19,26,4,True,0
False,False,False,False,False,51,102,26,True,0
False,False,False,False,False,14,51,3,True,0
False,False,False,False,False,431,168,32430,True,0
False,False,False,False,False,72,447,59,True,0
False,False,False,True,False,56,184,315,True,0
False,False,False,False,False,220,694,2509,True,0
False,False,False,False,False,524,1728,2341,True,0
False,False,False,False,True,2118316,37481,40701,True,0
False,False,False,False,True,226643,347,7937,True,0
False,False,True,True,True,706845,600,6257,True,0
False,False,False,False,True,12129428,1844,37438,False,0
False,False,False,True,False,8947,7878,44401,True,0
False,False,True,False,False,735,1555,586,True,0
False,False,False,False,False,18,50,22,True,0
False,False,False,False,False,11,49,4,True,0
False,False,False,False,True,429499,239,3413,True,0
False,False,True,False,False,344,458,3522,True,0
False,False,False,False,True,307889,637,16928,True,0
False,False,False,False,False,355,728,29803,True,0
False,False,False,False,True,4403951,1929,33058,True,0
False,False,True,False,False,10020,27,14477,True,0
False,False,False,False,True,11497,139,2474,True,0
False,False,False,False,False,12,116,43,True,0
False,False,False,False,False,17701,12166,7473,True,0
False,False,False,False,False,198,170,60,True,0
False,False,False,True,False,15,23,556,True,0
False,False,False,False,True,342987,4034,16845,True,0
False,False,False,False,True,65556711,129784,8278,False,0
False,False,False,False,True,624991,875,152754,True,0
False,False,False,False,True,560519,224,3589,True,0
False,False,False,False,True,14737,369,22738,True,0
False,False,False,False,True,66063403,36152,13869,False,0
False,False,False,False,True,135875,347,6586,True,0
False,False,False,False,True,1711038,14,1209,True,0
False,False,False,False,False,44,366,37,True,0
False,False,False,False,False,90,170,64,True,0
False,False,False,False,True,3437812,770,5211,True,0
False,False,False,False,False,340,440,18570,True,0
False,False,False,False,False,231,735,3067,True,0
False,False,True,False,True,316453,150,555,True,0
False,False,True,True,False,21081,236,10710,True,0
False,False,False,False,False,47,212,14,True,0
False,False,False,False,False,9213,598,868,True,0
False,False,False,False,False,303,1131,722,True,0
True,False,False,False,False,718,1216,1139,True,0
False,False,False,True,False,368,1193,589,True,0
False,False,False,False,True,4895,444,5022,True,0
False,False,False,False,True,1729739,547,5308,True,0
False,False,False,False,True,249256,412,795,True,0
False,False,False,False,False,3792,1564,5927,True,0
True,True,True,True,True,7852416,16,2800,False,0
False,False,False,False,True,868976,453,767,True,0
False,False,False,False,False,142,1117,103,True,0
False,False,False,False,False,10,93,24,True,0
False,False,False,False,False,497,511,149,True,0
False,False,False,False,True,3380953,3867,42027,True,0
False,False,False,False,True,92292262,302242,30650,False,0
False,False,True,True,True,1017758,6985,13786,True,0
False,False,False,False,False,9,97,1,True,0
False,False,False,False,True,2000567,457,55202,True,0
False,False,False,False,False,11,53,13,True,0
False,False,False,False,False,1599,922,11240,True,0
False,False,False,False,False,82,91,704,True,0
False,False,True,False,False,178,325,405,True,0
False,False,False,False,False,46,233,285,True,0
False,False,False,False,False,67,168,1851,True,0
False,False,False,False,True,147441,20889,7648,True,0
False,False,False,False,True,420699,108,5568,True,0
True,True,False,True,True,63866,21,70,True,0
True,False,True,True,False,1715,1342,1395,True,0
False,False,False,False,False,5,67,2,True,0
False,False,True,False,False,122,88,1031,True,0
False,False,False,False,True,4025,487,6672,True,0
False,False,False,False,False,52,39,206,True,0
False,False,False,True,False,30,72,926,True,0
True,True,False,False,True,41776,1158,1096,True,0
False,False,False,False,False,52,323,767,True,0
False,False,False,False,True,972032,3072,22362,True,0
False,False,False,False,False,26,150,2,True,0
False,False,False,False,False,215,462,2384,True,0
False,False,False,False,True,64219,667,85,True,0
True,False,False,True,False,310,0,3909,True,0
False,False,False,False,False,18998,2005,3498,True,0
False,False,True,False,False,32,54,97,True,0
False,False,False,False,True,45044433,7451,9606,False,0
False,False,False,False,False,16,64,62,True,0
False,False,False,False,True,22490,308,1897,True,0
